CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
ANHANGUERA	COMUM	352	207	-	Integração com LINHA 7 RUBI DA CPTM - SANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA 7 RUBI D	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	352	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - SANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA 8	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	352	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - SANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	352	210	-	Integração com LINHA 10 TURQUESA DA CPTM - SANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	352	211	-	Integração com LINHA 11 CORAL DA CPTM - SANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA 11 C	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	352	212	-	Integração com LINHA 12 SAFIRA DA CPTM - SANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA 12 S	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	352	215	-	Integração com LINHA 15 PRATA DO METRO - ANTANA DE PARNAIBA (CIDADE DE SAO PEDRO) - LINHA 15 P	33.728	5,65	0,60	2,12	8,37
ANHANGUERA	COMUM	360	-	-	BARUERI (PARQUE VIANA)- BARUERI (ALPHAVILLE 1) via CARAPICUIBA (VILA LURDES)	13.770	4,10	-	-	4,10
ANHANGUERA	COMUM	360	201	-	Integração com LINHA 1 AZUL DO METRO - BARUERI (PARQUE VIANA) - LINHA 1 AZUL DO METRO	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	202	-	Integração com LINHA 2 VERDE DO METRO - BARUERI (PARQUE VIANA) - LINHA 2 VERDE DO METRO	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	203	-	Integração com LINHA 3 VERMELHA DO METRO - BARUERI (PARQUE VIANA) - LINHA 3 VERMELHA DO METR	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	204	-	Integração com LINHA 4 AMARELA DO METRO - BARUERI (PARQUE VIANA) - LINHA 4 AMARELA DO METRO	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	205	-	Integração com LINHA 5 LILAS DO METRO - BARUERI (PARQUE VIANA) - LINHA 5 LILAS DO METRO	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	207	-	Integração com LINHA 7 RUBI DA CPTM - BARUERI (PARQUE VIANA) - LINHA 7 RUBI DA CPTM	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - BARUERI (PARQUE VIANA) - LINHA 8 DIAMANTE DA CPTM	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - BARUERI (PARQUE VIANA) - LINHA 9 ESMERALDA DA CPTM	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	210	-	Integração com LINHA 10 TURQUESA DA CPTM - BARUERI (PARQUE VIANA) - LINHA 1- TURQUESA DA CPTM	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	211	-	Integração com LINHA 11 CORAL DA CPTM - BARUERI (PARQUE VIANA) - LINHA 11 CORAL DA CPTM	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	212	-	Integração com LINHA 12 SAFIRA DA CPTM - BARUERI (PARQUE VIANA) - LINHA 12 SAFIRA DA CPTM	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	360	215	-	Integração com LINHA 15 PRATA DO METRO - BARUERI (PARQUE VIANA) - LINHA 15 PRATA DO METRO	13.770	4,10	-	2,12	6,22
ANHANGUERA	COMUM	361	-	-	FRANCISCO MORATO (PARQUE 120)- SAO PAULO (TERMINAL RODOVIARIO BARRA FUNDA) via CAIEIRAS	49.484	6,30	-	-	6,30
ANHANGUERA	COMUM	361	01	-	FRANCISCO MORATO (PQ.120) - CAIEIRAS (TREVO  DE LARANJEIRAS)	24.345	4,45	-	-	4,45
ANHANGUERA	COMUM	361	02	-	CAIEIRAS (TREVO DE LARANJEIRAS) - SAO PAULO  (TERMINAL RODOVIARIO BARRA FUNDA)	25.138	4,20	-	-	4,20
ANHANGUERA	COMUM	361	201	-	Integração com LINHA 1 AZUL DO METRO - FRANCISCO MORATO (PARQUE 12) - LINHA 1 AZUL DO METRO	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	202	-	Integração com LINHA 2 VERDE DO METROFRANCISCO MORATO (PARQUE 12-) - LINHA 2 VERDE DO METRO	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	203	-	Integração com LINHA 3 VERMELHA DO METRO FRANCISCO MORATO (PARQUE 12) - LINHA 3 VERMELHA D	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	204	-	Integração com LINHA 4 AMARELA DO METRO - FRANCISCO MORATO (PARQUE 12) - LINHA 4 AMARELA DO	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	205	-	Integração com LINHA 5 LILAS DO METRO - FRANCISCO MORATO (PARQUE 12) - LINHA 5 LILAS DO METRO	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	207	-	Integração com LINHA 7 RUBI DA CPTM - FRANCISCO MORATO (PARQUE 12) - LINHA 7 RUBI DA CPTM	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - FRANCISCO MORATO (PARQUE 12) - LINHA 8 DIAMANTE DA C	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - FRANCISCO MORATO (PARQUE 12) - LINHA 9 ESMERALDA	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	210	-	Integração com LINHA 10 TURQUESA DA CPTM - FRANCISCO MORATO (PARQUE 12) - LINHA 1- TURQUESA	49.484	6,30	-	2,12	8,42
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
ANHANGUERA	COMUM	361	211	-	Integração com LINHA 11 CORAL DA CPTM - FRANCISCO MORATO (PARQUE 12) - LINHA 11 CORAL DA CPTM	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	212	-	Integração com LINHA 12 SAFIRA DA CPTMFRANCISCO MORATO (PARQUE 12) - LINHA 12 SAFIRA DA CPTM	49.484	6,30	-	2,12	8,42
ANHANGUERA	COMUM	361	215	-	Integração com LINHA 15 PRATA DO METRO - FRANCISCO MORATO (PARQUE 12) - LINHA 15 PRATA DO MET	49.484	6,30	-	2,12	8,42
ANHANGUERA	SELETIVO	378	-	-	SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX)- SAO PAULO (METRO PARAISO)	38.416	8,90	0,40	-	9,30
ANHANGUERA	SELETIVO	378	201	-	Integração com LINHA 1 AZUL DO METRO - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA 1	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	202	-	Integração com LINHA 2 VERDE DO METRO - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	203	-	Integração com LINHA 3 VERMELHA DO METRO - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LIN	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	204	-	Integração com LINHA 4 AMARELA DO METRO - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINH	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	205	-	Integração com LINHA 5 LILAS DO METRO - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA 5	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	207	-	Integração com LINHA 7 RUBI DA CPTM - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA 7 RU	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LIN	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	210	-	Integração com LINHA 10 TURQUESA DA CPTM - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LIN	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	211	-	Integração com LINHA 11 CORAL DA CPTM - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA 1	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	212	-	Integração com LINHA 12 SAFIRA DA CPTM - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA 1	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378	215	-	Integração com LINHA 15 PRATA DO METRO - SANTANA DE PARNAIBA (RESIDENCIAL BURLE MARX) - LINHA	38.416	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	-	-	SANTANA DE PARNAIBA (CENTRO)- SAO PAULO (METRO PARAISO)	43.546	8,90	0,40	-	9,30
ANHANGUERA	SELETIVO	378PR1	201	-	Integração com LINHA 1 AZUL DO METRO - SANTANA DE PARNAIBA (CENTRO) - LINHA 1 AZUL DO METRO	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	202	-	Integração com LINHA 2 VERDE DO METRO - SANTANA DE PARNAIBA (CENTRO) - LINHA 2 VERDE DO METR	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	203	-	Integração com LINHA 3 VERMELHA DO METRO - SANTANA DE PARNAIBA (CENTRO) - LINHA 3 VERMELHA D	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	204	-	Integração com LINHA 4 AMARELA DO METRO - SANTANA DE PARNAIBA (CENTRO) - LINHA 4 AMARELA DO	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	205	-	Integração com LINHA 5 LILAS DO METRO - SANTANA DE PARNAIBA (CENTRO) - LINHA 5 LILAS DO METRO	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	207	-	Integração com LINHA 7 RUBI DA CPTM - SANTANA DE PARNAIBA (CENTRO) - LINHA 7 RUBI DA CPTM	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - SANTANA DE PARNAIBA (CENTRO) - LINHA 8 DIAMANTE DA C	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - SANTANA DE PARNAIBA (CENTRO) - LINHA 9 ESMERALDA	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	210	-	Integração com LINHA 10 TURQUESA DA CPTM - SANTANA DE PARNAIBA (CENTRO) - LINHA 1- TURQUESA D	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	211	-	Integração com LINHA 11 CORAL DA CPTM - SANTANA DE PARNAIBA (CENTRO) - LINHA 11 CORAL DA CPTM	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	212	-	Integração com LINHA 12 SAFIRA DA CPTM - SANTANA DE PARNAIBA (CENTRO) - LINHA 12 SAFIRA DA CPTM	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	378PR1	215	-	Integração com LINHA 15 PRATA DO METRO - SANTANA DE PARNAIBA (CENTRO) - LINHA 15 PRATA DO MET	43.546	8,90	0,40	2,12	11,42
ANHANGUERA	SELETIVO	385	-	-	PIRAPORA DO BOM JESUS (JARDIM BOM JESUS)- SAO PAULO (TERMINAL RODOVIARIO BARRA FUNDA)	59.594	7,00	-	-	7,00
ANHANGUERA	SELETIVO	385	201	-	Integração com LINHA 1 AZUL DO METRO - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 1 AZUL	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	202	-	Integração com LINHA 2 VERDE DO METRO - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 2 VE	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	203	-	Integração com LINHA 3 VERMELHA DO METRO - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 3	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	204	-	Integração com LINHA 4 AMARELA DO METRO - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 4	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	205	-	Integração com LINHA 5 LILAS DO METRO - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 5 LILA	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	207	-	Integração com LINHA 7 RUBI DA CPTM - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 7 RUBI D	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 8 D	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 9	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	210	-	Integração com LINHA 10 TURQUESA DA CPTM - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 1	59.594	7,00	-	2,12	9,12
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
ANHANGUERA	SELETIVO	385	211	-	Integração com LINHA 11 CORAL DA CPTM - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 11 CO	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	212	-	Integração com LINHA 12 SAFIRA DA CPTM - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 12 SA	59.594	7,00	-	2,12	9,12
ANHANGUERA	SELETIVO	385	215	-	Integração com LINHA 15 PRATA DO METRO - PIRAPORA DO BOM JESUS (JARDIM BOM JESUS) - LINHA 15 P	59.594	7,00	-	2,12	9,12
ANHANGUERA	COMUM	386	-	-	SANTANA DE PARNAIBA (VARZEA DE SOUZA)- SAO PAULO (PINHEIROS)	37.935	5,35	0,60	-	5,95
ANHANGUERA	COMUM	386	01	-	SANTANA DE PARNAIBA (VARZEA DE SOUZA) - SAO PAULO (KM 25,7 DA VIA ANHANGUERA)	12.342	3,50	0,60	-	4,10
ANHANGUERA	COMUM	386	02	-	SAO PAULO (KM 25,7 DA VIA ANHANGUERA) - SAO PAULO (PINHEIROS)	25.593	4,50	-	-	4,50
ANHANGUERA	COMUM	386	201	-	Integração com LINHA 1 AZUL DO METRO - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 1 AZUL DO	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	202	-	Integração com LINHA 2 VERDE DO METRO - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 2 VERDE	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	203	-	Integração com LINHA 3 VERMELHA DO METRO - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 3 VE	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	204	-	Integração com LINHA 4 AMARELA DO METRO - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 4 AMA	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	205	-	Integração com LINHA 5 LILAS DO METRO - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 5 LILAS DO	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	207	-	Integração com LINHA 7 RUBI DA CPTM - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 7 RUBI DA C	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 8 DIAM	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 9 ES	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	210	-	Integração com LINHA 10 TURQUESA DA CPTM - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 1- TU	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	211	-	Integração com LINHA 11 CORAL DA CPTM - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 11 CORA	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	212	-	Integração com LINHA 12 SAFIRA DA CPTM - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 12 SAFIR	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	386	215	-	Integração com LINHA 15 PRATA DO METRO - SANTANA DE PARNAIBA (VARZEA DE SOUZA) - LINHA 15 PRA	37.935	5,35	0,60	2,12	8,07
ANHANGUERA	COMUM	390	-	-	OSASCO (JARDIM VELOSO)- BARUERI (ALPHAVILLE 3 / BRADESCO)	19.175	4,25	-	-	4,25
ANHANGUERA	COMUM	390	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (JARDIM VELOSO) - LINHA 1 AZUL DO METRO	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (JARDIM VELOSO) - LINHA 2 VERDE DO METRO	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (JARDIM VELOSO) - LINHA 3 VERMELHA DO MET	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (JARDIM VELOSO) - LINHA 4 AMARELA DO METRO	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (JARDIM VELOSO) - LINHA 5 LILAS DO METRO	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (JARDIM VELOSO) - LINHA 7 RUBI DA CPTM	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (JARDIM VELOSO) - LINHA 8 DIAMANTE DA CPTM	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (JARDIM VELOSO) - LINHA 9 ESMERALDA DA CPT	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (JARDIM VELOSO) - LINHA 1- TURQUESA DA CPTM	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (JARDIM VELOSO) - LINHA 11 CORAL DA CPTM	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (JARDIM VELOSO) - LINHA 12 SAFIRA DA CPTM	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (JARDIM VELOSO) - LINHA 15 PRATA DO METRO	19.175	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	-	-	OSASCO (JARDIM SANTO ANTONIO)- BARUERI (ALPHAVILLE 3 / BRADESCO) via CARAPICUIBA (CENTRO)	17.436	4,25	-	-	4,25
ANHANGUERA	COMUM	390BI1	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (JARDIM SANTO ANTONIO) - LINHA 1 AZUL DO METRO	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (JARDIM SANTO ANTONIO) - LINHA 2 VERDE DO MET	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (JARDIM SANTO ANTONIO) - LINHA 3 VERMELHA	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (JARDIM SANTO ANTONIO) - LINHA 4 AMARELA DO	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (JARDIM SANTO ANTONIO) - LINHA 5 LILAS DO METRO	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (JARDIM SANTO ANTONIO) - LINHA 7 RUBI DA CPTM	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (JARDIM SANTO ANTONIO) - LINHA 8 DIAMANTE DA	17.436	4,25	-	2,12	6,37
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
ANHANGUERA	COMUM	390BI1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (JARDIM SANTO ANTONIO) - LINHA 9 ESMERALDA	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (JARDIM SANTO ANTONIO) - LINHA 1- TURQUESA	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (JARDIM SANTO ANTONIO) - LINHA 11 CORAL DA CPT	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (JARDIM SANTO ANTONIO) - LINHA 12 SAFIRA DA CPT	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	390BI1	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (JARDIM SANTO ANTONIO) - LINHA 15 PRATA DO ME	17.436	4,25	-	2,12	6,37
ANHANGUERA	COMUM	392	-	-	CARAPICUIBA (JARDIM ANA ESTELA)- BARUERI (ALPHAVILLE)	22.942	4,55	-	-	4,55
ANHANGUERA	COMUM	392	201	-	Integração com LINHA 1 AZUL DO METRO - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 1 AZUL DO METRO	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	202	-	Integração com LINHA 2 VERDE DO METRO - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 2 VERDE DO MET	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	203	-	Integração com LINHA 3 VERMELHA DO METRO - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 3 VERMELHA	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	204	-	Integração com LINHA 4 AMARELA DO METRO - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 4 AMARELA DO	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	205	-	Integração com LINHA 5 LILAS DO METRO - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 5 LILAS DO METRO	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	207	-	Integração com LINHA 7 RUBI DA CPTM - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 7 RUBI DA CPTM	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 8 DIAMANTE DA	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 9 ESMERALD	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	210	-	Integração com LINHA 10 TURQUESA DA CPTM - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 1- TURQUESA	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	211	-	Integração com LINHA 11 CORAL DA CPTM - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 11 CORAL DA CPT	22.942	4,55	-	2,12	6,67
ANHANGUERA	COMUM	392	212	-	Integração com LINHA 12 SAFIRA DA CPTM - CARAPICUIBA (JARDIM ANA ESTELA) - LINHA 12 SAFIRA DA CP	22.942	4,55	-	2,12	6,67
